Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,mrp_rupees,selling_price_rupees,savings,discount_category,stock_status,price_category,weight_category,quantity_category,sku_id
Packaged Food,Kelloggs Corn Flakes With Real Strawberry Pure,26500,10,0,23600,575,True,575,265.0,236.0,29.0,Low Discount,Out of Stock,Mid-Range,Heavy,Bulk Pack,1745
Packaged Food,Mother's Recipe Potato Papad,3100,9,0,2800,70,True,75,31.0,28.0,3.0,Low Discount,Out of Stock,Budget,Light,Bulk Pack,1746
Packaged Food,Mothers Recipe Rice Papad Ajwain,2400,0,0,2400,75,True,75,24.0,24.0,0.0,No Discount,Out of Stock,Budget,Light,Bulk Pack,1747
Packaged Food,Chef's Basket Durum Wheat Penne Pasta,16000,50,0,8000,500,True,500,160.0,80.0,80.0,Very High Discount,Out of Stock,Affordable,Medium,Bulk Pack,1748
Packaged Food,Dabur Hommade - Imli Sauce Saunth,2000,10,0,1800,100,True,100,20.0,18.0,2.0,Low Discount,Out of Stock,Budget,Light,Bulk Pack,1749
Packaged Food,Zorabian Chicken Kheema Parathas,19000,0,0,19000,300,True,300,190.0,190.0,0.0,No Discount,Out of Stock,Affordable,Medium,Bulk Pack,1750
Packaged Food,Sunfeast Pasta Treat Pack of Tomato Cheese,2800,17,0,2300,65,True,65,28.0,23.0,5.0,Medium Discount,Out of Stock,Budget,Light,Bulk Pack,1751
Packaged Food,Safal Frozen - Sweet Corn,16000,5,0,15200,1000,True,1,160.0,152.0,8.0,Low Discount,Out of Stock,Affordable,Heavy,Single,1752
Packaged Food,MTR Vegetable Upma,2500,0,0,2500,60,True,60,25.0,25.0,0.0,No Discount,Out of Stock,Budget,Light,Bulk Pack,1753
Packaged Food,Del Monte Original Blend Tomato Ketchup Pouch,12000,7,0,11100,950,True,950,120.0,111.0,9.0,Low Discount,Out of Stock,Affordable,Heavy,Bulk Pack,1754
Packaged Food,Del Monte Natural Vinegar ,5500,3,0,5300,180,True,180,55.0,53.0,2.0,Low Discount,Out of Stock,Affordable,Light,Bulk Pack,1755
Packaged Food,Del Monte Eggless Mayo,13500,6,0,12600,500,True,500,135.0,126.0,9.0,Low Discount,Out of Stock,Affordable,Medium,Bulk Pack,1756
Packaged Food,ITC Master Chef Cheesy Corn Triangles,16000,5,0,15200,320,True,320,160.0,152.0,8.0,Low Discount,Out of Stock,Affordable,Medium,Bulk Pack,1757
Packaged Food,Mother's Recipe Mixed Pickle ,11500,4,0,11000,400,True,400,115.0,110.0,5.0,Low Discount,Out of Stock,Affordable,Medium,Bulk Pack,1758
Packaged Food,Godrej Yummiez Chicken Breakfast Salami,15000,4,0,14300,250,True,250,150.0,143.0,7.0,Low Discount,Out of Stock,Affordable,Light,Bulk Pack,1759
Packaged Food,Hershey's Cocoa + Almond Spread,29500,9,0,26600,350,True,350,295.0,266.0,29.0,Low Discount,Out of Stock,Mid-Range,Medium,Bulk Pack,1760
Packaged Food,Maggi Special Masala Spicy Yummy Noodles,7200,0,0,7200,280,True,280,72.0,72.0,0.0,No Discount,Out of Stock,Affordable,Medium,Bulk Pack,1761
Packaged Food,Del Monte Schezwan Sauce,5500,0,0,5500,190,True,190,55.0,55.0,0.0,No Discount,Out of Stock,Affordable,Light,Bulk Pack,1762
Packaged Food,Yummiez Green Peas,13500,0,0,13500,500,True,500,135.0,135.0,0.0,No Discount,Out of Stock,Affordable,Medium,Bulk Pack,1763
Packaged Food,Yummiez Green Peas,25000,0,0,25000,1000,True,1,250.0,250.0,0.0,No Discount,Out of Stock,Mid-Range,Heavy,Single,1764
Packaged Food,Yummiez American Sweet Corn,8500,0,0,8500,400,True,400,85.0,85.0,0.0,No Discount,Out of Stock,Affordable,Medium,Bulk Pack,1765
Packaged Food,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,7900,0,0,7900,250,True,250,79.0,79.0,0.0,No Discount,Out of Stock,Affordable,Light,Bulk Pack,1766
Packaged Food,Del Monte Pitted Green Olives,25000,0,0,25000,450,True,450,250.0,250.0,0.0,No Discount,Out of Stock,Mid-Range,Medium,Bulk Pack,1767
Ice Cream & Desserts,Maggi 2 Minute Masala Noodles,1200,0,6,1200,70,False,70,12.0,12.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,1768
Ice Cream & Desserts,iD Idli & Dosa Batter ,8000,15,6,6800,1000,False,1,80.0,68.0,12.0,Medium Discount,In Stock,Affordable,Heavy,Single,1769
Ice Cream & Desserts,iD Malabar Parota ,8000,10,4,7200,400,False,400,80.0,72.0,8.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1770
Ice Cream & Desserts,iD Wheat Lachha Paratha,8000,12,6,7000,400,False,400,80.0,70.0,10.0,Medium Discount,In Stock,Affordable,Medium,Bulk Pack,1771
Ice Cream & Desserts,McCain Aloo Tikki,11000,4,6,10500,400,False,400,110.0,105.0,5.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,1772
Ice Cream & Desserts,McCain Smiles Cripsy Happy Potatoes,12000,5,6,11400,415,False,415,120.0,114.0,6.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,1773
Ice Cream & Desserts,McCain Veggie Burger Patty,11500,3,6,11100,360,False,360,115.0,111.0,4.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,1774
Ice Cream & Desserts,McCain Veggie Fingers,11700,5,6,11100,400,False,400,117.0,111.0,6.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,1775
Ice Cream & Desserts,Amul Delicious Fat Spread - Cholesterol Free,1800,5,6,1700,100,False,100,18.0,17.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,1776
Ice Cream & Desserts,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500,2,2,3400,85,False,85,35.0,34.0,1.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,1777
Ice Cream & Desserts,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500,5,1,11800,420,False,420,125.0,118.0,7.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1778
Ice Cream & Desserts,Ching's Secret Instant Hot Garlic Noodles,1500,0,3,1500,60,False,60,15.0,15.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1779
Ice Cream & Desserts,Veeba Eggless Mayonnaise,7900,11,5,7000,250,False,250,79.0,70.0,9.0,Medium Discount,Low Stock,Affordable,Light,Bulk Pack,1780
Ice Cream & Desserts,Ching's Secret Instant Schezwan Noodles,1500,0,6,1500,60,False,60,15.0,15.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,1781
Ice Cream & Desserts,Veeba Pasta And Pizza Sauce,7500,13,5,6500,280,False,280,75.0,65.0,10.0,Medium Discount,Low Stock,Affordable,Medium,Bulk Pack,1782
Ice Cream & Desserts,Top Ramen  Noodles Curry Veg Pouch,2000,0,1,2000,70,False,70,20.0,20.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1783
Ice Cream & Desserts,Saffola Veggie Twist Masala Oats,1500,0,6,1500,38,False,38,15.0,15.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,1784
Ice Cream & Desserts,Unibic Almond & Oats Protein Bar,4000,17,4,3300,30,False,30,40.0,33.0,7.0,Medium Discount,Low Stock,Budget,Light,Bulk Pack,1785
Ice Cream & Desserts,Quaker Oats,7900,0,2,7900,400,False,400,79.0,79.0,0.0,No Discount,Low Stock,Affordable,Medium,Bulk Pack,1786
Ice Cream & Desserts,Amul Delicious Fat Spread - Cholesterol Free,8800,2,2,8600,500,False,500,88.0,86.0,2.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1787
Ice Cream & Desserts,McCain French Fries,12000,5,1,11400,420,False,420,120.0,114.0,6.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1788
Ice Cream & Desserts,Ching's Secret Manchow Instant Soup,1000,0,1,1000,15,False,15,10.0,10.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1789
Ice Cream & Desserts,McCain Potato Cheese Shotz,13000,4,6,12400,250,False,250,130.0,124.0,6.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,1790
Ice Cream & Desserts,McCain Masala - Fries,12000,5,3,11400,375,False,375,120.0,114.0,6.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1791
Ice Cream & Desserts,Ching's Secret Schezwan Fried Rice Masala,1500,0,6,1500,20,False,20,15.0,15.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,1792
Ice Cream & Desserts,McCain New Mini Samosa with Cheese Pizza Style Filling,12000,1,3,11800,240,False,240,120.0,118.0,2.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,1793
Ice Cream & Desserts,McCain Chilli Cheesy Nuggets,13000,4,1,12400,250,False,250,130.0,124.0,6.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,1794
Ice Cream & Desserts,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",43000,10,6,38700,1200,False,1,430.0,387.0,43.0,Low Discount,In Stock,Mid-Range,Extra Heavy,Single,1795
Ice Cream & Desserts,Chings Instant Soup - Hot & Sour,1000,0,1,1000,15,False,15,10.0,10.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1796
Ice Cream & Desserts,Amul Spray Infant Milk Food,19700,2,6,19300,500,False,500,197.0,193.0,4.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,1797
Ice Cream & Desserts,McCain Smiles - Pudina Chatka,12000,5,3,11400,375,False,375,120.0,114.0,6.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1798
Ice Cream & Desserts,McCain French Fries Crisp & Delicious,17500,4,3,16700,750,False,750,175.0,167.0,8.0,Low Discount,Low Stock,Affordable,Heavy,Bulk Pack,1799
Ice Cream & Desserts,Ferrero Nutella Hazelnut Spread,22000,5,2,20700,180,False,180,220.0,207.0,13.0,Low Discount,Low Stock,Mid-Range,Light,Bulk Pack,1800
Ice Cream & Desserts,Lijjat Garlic Papad,6000,5,5,5700,200,False,200,60.0,57.0,3.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,1801
Ice Cream & Desserts,Switz Samosa Dough Sheets,9000,4,6,8600,50,False,50,90.0,86.0,4.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,1802
Ice Cream & Desserts,Amul Cheese Spread Creamy,8500,5,6,8000,180,False,180,85.0,80.0,5.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,1803
Ice Cream & Desserts,Maggi Imli Sauce Pichkoo,2200,0,6,2200,90,False,90,22.0,22.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,1804
Ice Cream & Desserts,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,38500,9,5,34700,1100,False,1100,385.0,347.0,38.0,Low Discount,Low Stock,Mid-Range,Extra Heavy,Bulk Pack,1805
Ice Cream & Desserts,Chings Instant Soup - Sweet Corn Veg,1000,0,2,1000,15,False,15,10.0,10.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1806
Ice Cream & Desserts,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,3500,5,2,3300,85,False,85,35.0,33.0,2.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,1807
Ice Cream & Desserts,McCain Crazy Fries Masala MixHot 'n' Tangy,12000,5,6,11400,400,False,400,120.0,114.0,6.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,1808
Ice Cream & Desserts,The Whole Truth Double Cocoa Protein Bar No Sugar,10000,10,6,9000,52,False,52,100.0,90.0,10.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,1809
Ice Cream & Desserts,Amul Happy Treats French Fries,6800,4,1,6500,425,False,425,68.0,65.0,3.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1810
Ice Cream & Desserts,Ferrero Nutella Hazeulnut Spread,38000,6,5,35700,350,False,350,380.0,357.0,23.0,Low Discount,Low Stock,Mid-Range,Medium,Bulk Pack,1811
Ice Cream & Desserts,Veeba Chipolte Southwest Dressing,16100,7,4,14900,300,False,300,161.0,149.0,12.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1812
Ice Cream & Desserts,Ching's Secret Manchow Noodles Instant Soup,1500,0,6,1500,20,False,20,15.0,15.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,1813
Ice Cream & Desserts,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000,12,1,4400,50,False,50,50.0,44.0,6.0,Medium Discount,Low Stock,Budget,Light,Bulk Pack,1814
Ice Cream & Desserts,Quaker Oats,19900,7,6,18400,1000,False,1,199.0,184.0,15.0,Low Discount,In Stock,Affordable,Heavy,Single,1815
Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500,25,6,4100,27,False,27,55.0,41.0,14.0,Medium Discount,In Stock,Budget,Light,Bulk Pack,1816
Ice Cream & Desserts,Switz Spring Roll Dough Sheets,9000,4,6,8600,1160,False,20,90.0,86.0,4.0,Low Discount,In Stock,Affordable,Extra Heavy,Bulk Pack,1817
Ice Cream & Desserts,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000,17,6,3300,30,False,30,40.0,33.0,7.0,Medium Discount,In Stock,Budget,Light,Bulk Pack,1818
Ice Cream & Desserts,Ching's Secret Tomato Instant Soup,1000,0,1,1000,16,False,15,10.0,10.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1819
Ice Cream & Desserts,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,False,500,160.0,80.0,80.0,Very High Discount,In Stock,Affordable,Medium,Bulk Pack,1820
Ice Cream & Desserts,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,False,260,60.0,43.0,17.0,High Discount,Low Stock,Budget,Medium,Bulk Pack,1821
Ice Cream & Desserts,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,False,60,25.0,20.0,5.0,Medium Discount,In Stock,Budget,Light,Bulk Pack,1822
Ice Cream & Desserts,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500,9,6,40100,750,False,750,445.0,401.0,44.0,Low Discount,In Stock,Mid-Range,Heavy,Bulk Pack,1823
Ice Cream & Desserts,Ching's Secret Chilli Vinegar,5000,0,4,5000,170,False,170,50.0,50.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1824
Ice Cream & Desserts,Ching's Red Chilli Sauce,5500,0,6,5500,200,False,200,55.0,55.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,1825
Ice Cream & Desserts,Amul Lite Spread,4000,2,5,3900,100,False,100,40.0,39.0,1.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,1826
Ice Cream & Desserts,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,False,500,250.0,250.0,0.0,No Discount,Low Stock,Mid-Range,Medium,Bulk Pack,1827
Ice Cream & Desserts,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500,20,6,4400,27,False,27,55.0,44.0,11.0,Medium Discount,In Stock,Budget,Light,Bulk Pack,1828
Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,5500,20,6,4400,27,False,27,55.0,44.0,11.0,Medium Discount,In Stock,Budget,Light,Bulk Pack,1829
Ice Cream & Desserts,Maggi Hot & Sweet Tomato Chilli Sauce,11500,0,1,11500,500,False,500,115.0,115.0,0.0,No Discount,Low Stock,Affordable,Medium,Bulk Pack,1830
Ice Cream & Desserts,Sunfeast YiPPee! Noodles - Magic Masala,9600,5,4,9100,540,False,540,96.0,91.0,5.0,Low Discount,Low Stock,Affordable,Heavy,Bulk Pack,1831
Ice Cream & Desserts,Chef's Basket Durum Wheat Fusilli Pasta,16000,50,6,8000,500,False,500,160.0,80.0,80.0,Very High Discount,In Stock,Affordable,Medium,Bulk Pack,1832
Ice Cream & Desserts,Top Ramen Chicken Noodles,6000,10,1,5400,280,False,280,60.0,54.0,6.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1833
Ice Cream & Desserts,Veeba Cheese and Chilli Sandwich Spread,8900,11,6,7900,275,False,275,89.0,79.0,10.0,Medium Discount,In Stock,Affordable,Medium,Bulk Pack,1834
Ice Cream & Desserts,Ching’s Secret Chowmein Hakka Noodles Masala ,4400,0,2,4400,60,False,60,44.0,44.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1835
Ice Cream & Desserts,Safal Frozen - Mixed Vegetables,11000,4,2,10500,1000,False,1,110.0,105.0,5.0,Low Discount,Low Stock,Affordable,Heavy,Single,1836
Ice Cream & Desserts,MTR 3 Min Poha,2500,0,6,2500,60,False,60,25.0,25.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,1837
Ice Cream & Desserts,Ching's Manchurian Instant Noodles,1500,0,5,1500,60,False,60,15.0,15.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1838
Ice Cream & Desserts,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,5500,25,6,4100,27,False,27,55.0,41.0,14.0,Medium Discount,In Stock,Budget,Light,Bulk Pack,1839
Ice Cream & Desserts,Gits Pav Bhaji Ready to Eat,11000,22,6,8500,300,False,300,110.0,85.0,25.0,Medium Discount,In Stock,Affordable,Medium,Bulk Pack,1840
Ice Cream & Desserts,McCain New Mini Samosa with Cheese Corn Style Filling,12000,1,2,11800,240,False,240,120.0,118.0,2.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,1841
Ice Cream & Desserts,Lijjat Udad Mini Papad,6000,6,6,5600,200,False,200,60.0,56.0,4.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,1842
Ice Cream & Desserts,McCain Herb & Garlic Crazy Fries Masala Mix ,12000,5,5,11400,400,False,400,120.0,114.0,6.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1843
Ice Cream & Desserts,Yoga Bar Multigrain Energy Bar Nuts And Seeds,4000,12,4,3500,38,False,38,40.0,35.0,5.0,Medium Discount,Low Stock,Budget,Light,Bulk Pack,1844
Ice Cream & Desserts,"Ching's Secret Sauce, Green Chilli",5500,0,5,5500,190,False,190,55.0,55.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,1845
Ice Cream & Desserts,Veeba Pizza Topping,7500,6,4,7000,280,False,280,75.0,70.0,5.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1846
Ice Cream & Desserts,Switz Paratha Puff,11000,4,6,10500,400,False,400,110.0,105.0,5.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,1847
Ice Cream & Desserts,"New Kellogg's Muesli with 21% Fruit, Nut & Seeds",32500,6,6,30500,500,False,500,325.0,305.0,20.0,Low Discount,In Stock,Mid-Range,Medium,Bulk Pack,1848
Ice Cream & Desserts,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,5500,20,5,4400,27,False,27,55.0,44.0,11.0,Medium Discount,Low Stock,Budget,Light,Bulk Pack,1849
Ice Cream & Desserts,Sunfeast Yippee Tricolor Pasta Seasoning,2800,17,1,2300,65,False,65,28.0,23.0,5.0,Medium Discount,Low Stock,Budget,Light,Bulk Pack,1850
Ice Cream & Desserts,Wingreens Cheesy Chipotle Sauce,9900,49,1,5000,130,False,130,99.0,50.0,49.0,Very High Discount,Low Stock,Budget,Light,Bulk Pack,1851
Ice Cream & Desserts,Maggi Rich Tomato Ketchup,10500,4,2,10000,500,False,500,105.0,100.0,5.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1852
Ice Cream & Desserts,The Whole Truth Dark Chocolate Peanut Butter - Creamy,23500,25,6,17400,325,False,325,235.0,174.0,61.0,Medium Discount,In Stock,Affordable,Medium,Bulk Pack,1853
Ice Cream & Desserts,Godrej Yummiez Chicken Nuggets,32500,9,1,29300,500,False,500,325.0,293.0,32.0,Low Discount,Low Stock,Mid-Range,Medium,Bulk Pack,1854
Ice Cream & Desserts,Go Cheese  Spread Plain,9900,5,6,9400,200,False,200,99.0,94.0,5.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,1855
Ice Cream & Desserts,Kellogg's Real Almond & Honey Corn Flakes,17500,9,6,15800,300,False,300,175.0,158.0,17.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,1856
Ice Cream & Desserts,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,6000,20,6,4800,40,False,40,60.0,48.0,12.0,Medium Discount,In Stock,Budget,Light,Bulk Pack,1857
Ice Cream & Desserts,Prasuma Vegetable Momos,27000,0,5,27000,24,False,24,270.0,270.0,0.0,No Discount,Low Stock,Mid-Range,Light,Bulk Pack,1858
Ice Cream & Desserts,MTR Upma,5000,10,6,4500,160,False,160,50.0,45.0,5.0,Low Discount,In Stock,Budget,Light,Bulk Pack,1859
Ice Cream & Desserts,Ching's Schezwan Masala Instant Noodles,6000,0,1,6000,240,False,240,60.0,60.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,1860
Ice Cream & Desserts,The Whole Truth Cranberry Protein Bar No Sugar,10000,26,6,7400,52,False,52,100.0,74.0,26.0,High Discount,In Stock,Affordable,Light,Bulk Pack,1861
Ice Cream & Desserts,Saffola Yummy Masala Noodles ,2000,0,2,2000,46,False,46,20.0,20.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1862
Ice Cream & Desserts,Veeba English Mustard,7400,6,2,6900,300,False,300,74.0,69.0,5.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1863
Ice Cream & Desserts,Dabur Hommade Tamarind Paste,4800,6,6,4500,200,False,200,48.0,45.0,3.0,Low Discount,In Stock,Budget,Light,Bulk Pack,1864
Ice Cream & Desserts,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),32500,4,6,30900,400,False,400,325.0,309.0,16.0,Low Discount,In Stock,Mid-Range,Medium,Bulk Pack,1865
Ice Cream & Desserts,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,5500,25,6,4100,27,False,27,55.0,41.0,14.0,Medium Discount,In Stock,Budget,Light,Bulk Pack,1866
Ice Cream & Desserts,ITC Master Chef Crispy Chicken Fries ,17000,4,3,16200,280,False,280,170.0,162.0,8.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1867
Ice Cream & Desserts,Kelloggs Corn Flakes,9900,13,6,8600,250,False,250,99.0,86.0,13.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,1868
Ice Cream & Desserts,Nissin Cup Noodles Tangy Tomato,5000,10,2,4500,70,False,70,50.0,45.0,5.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,1869
Ice Cream & Desserts,Smith & Jones White Pasta Sauce Mix,4000,0,3,4000,46,False,46,40.0,40.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,1870
Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,10,1,2500,65,False,65,28.0,25.0,3.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,1871
Ice Cream & Desserts,Mothers Recipe Tamrind Date Chutney ,5500,9,2,5000,200,False,200,55.0,50.0,5.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,1872
Ice Cream & Desserts,Veeba Mint Mayonnaise,16900,8,4,15500,300,False,300,169.0,155.0,14.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1873
Ice Cream & Desserts,Mccain Emotibites - Crispy Happy Potato Snack,13000,0,6,12900,415,False,415,130.0,129.0,1.0,No Discount,In Stock,Affordable,Medium,Bulk Pack,1874
Ice Cream & Desserts,The Whole Truth Energy Bar Choco Cranberry Fudge,6000,26,6,4400,40,False,40,60.0,44.0,16.0,High Discount,In Stock,Budget,Light,Bulk Pack,1875
Ice Cream & Desserts,Godrej Yummiez Chicken Lucknowi Seekh Kebab,26000,10,4,23400,400,False,400,260.0,234.0,26.0,Low Discount,Low Stock,Mid-Range,Medium,Bulk Pack,1876
Ice Cream & Desserts,Prasuma Vegetable Momos,15000,0,5,15000,580,False,10,150.0,150.0,0.0,No Discount,Low Stock,Affordable,Heavy,Large Pack,1877
Ice Cream & Desserts,Mother's Recipe Mixed Pickle,8500,9,2,7700,300,False,300,85.0,77.0,8.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1878
Ice Cream & Desserts,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,17,3,2300,65,False,65,28.0,23.0,5.0,Medium Discount,Low Stock,Budget,Light,Bulk Pack,1879
Ice Cream & Desserts,The Whole Truth Peanut Cocoa Protein Bar No Sugar,10000,26,6,7400,52,False,52,100.0,74.0,26.0,High Discount,In Stock,Affordable,Light,Bulk Pack,1880
Ice Cream & Desserts,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,32500,4,6,30900,400,False,400,325.0,309.0,16.0,Low Discount,In Stock,Mid-Range,Medium,Bulk Pack,1881
Ice Cream & Desserts,Sunfeast YiPPee! Magic Masala Noodles,7000,10,3,6300,405,False,405,70.0,63.0,7.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,1882
